Date,Type,RefNo,SNO,Cur,TUPrice,Amt,Customer,StkISN,CatCode
05/04/2018,ICG,136364,3,S$,2.5,181.5,IY03,45934,PR04
05/04/2018,ICG,136364,4,S$,2.5,283.75,IY03,45935,PR05
05/04/2018,ICG,136364,5,S$,2.5,238.0,IY03,45927,PR06
05/04/2018,ICG,136364,6,S$,2.5,274.0,IY03,45928,PR07
05/04/2018,ICG,136364,7,S$,2.5,313.0,IY03,45929,PR08
05/04/2018,ICG,136364,8,S$,2.5,258.0,IY03,45933,PR10
05/04/2018,ICG,136364,9,S$,2.5,273.75,IY03,46493,PR22
05/04/2018,ICG,136364,10,S$,4.9,711.48,IY03,44489,PR06
05/04/2018,ICG,136365,1,S$,3.1,642.63,IL09,30053,PPDR
05/04/2018,ICG,136365,2,S$,0.08,225.0,IL09,10074,F
05/04/2018,ICG,136365,3,S$,4,600.0,IL09,45638,M018
05/04/2018,ICG,136365,4,S$,0.28,56.0,IL09,43517,NEE
05/04/2018,ICG,136365,5,S$,10.2,408.0,IL09,46141,M033
05/04/2018,ICG,136365,6,S$,5.3,530.0,IL09,10644,PETB
05/04/2018,ICG,136365,7,S$,0.9,216.0,IL09,41521,MLS
05/04/2018,ICG,136365,8,S$,4.3,279.93,IL09,45543,P12
03/04/2018,ICG,136366,1,S$,14,168.0,IS05,45467,SP
03/04/2018,ICG,136366,2,S$,21.8,130.8,IS05,45468,SP
03/04/2018,ICG,136366,3,S$,27.5,495.0,IS05,45471,SP
03/04/2018,ICG,136366,4,S$,3.1,226.61,IS05,41653,PPDR
03/04/2018,ICG,136366,5,S$,230,1150.0,IS05,45080,AS
03/04/2018,ICG,136366,6,S$,230,460.0,IS05,41202,AS
03/04/2018,ICG,136366,7,S$,24.8,148.8,IS05,45470,SP
03/04/2018,ICG,136367,1,S$,5.3,424.0,IA14,46434,PETB
03/04/2018,ICG,136367,2,S$,4.9,6893.32,IA14,45677,PR10
03/04/2018,ICG,136367,3,S$,0,20250.0,IA14,10126,MH
03/04/2018,ICG,136367,4,S$,250,12500.0,IA14,42102,ML
03/04/2018,ICG,136367,5,S$,48,480.0,IA14,44777,M080
05/04/2018,ICG,136368,1,S$,4.9,1821.33,IA14,45132,SPL3
05/04/2018,ICG,136368,2,S$,4.9,231.77,IA14,45151,SPL3.5
05/04/2018,ICG,136368,3,S$,5.3,1590.0,IA14,10644,PETB
05/04/2018,ICG,136368,4,S$,0.08,2250.0,IA14,41103,F
05/04/2018,ICG,136369,1,S$,0,2080.32,IA07,30050,PB
05/04/2018,ICG,136370,1,S$,6.2,3100.0,IG01,43513,ML
05/04/2018,ICG,136370,2,S$,0.9,216.0,IG01,41521,MLS
05/04/2018,ICG,136370,3,S$,48,960.0,IG01,44777,M080
05/04/2018,ICG,136370,4,S$,11.7,2808.0,IG01,45938,NN
05/04/2018,ICG,136370,5,S$,5.2,335.92,IG01,45682,P9
05/04/2018,ICG,136370,6,S$,1,300.0,IG01,46385,NT
05/04/2018,ICG,136370,7,S$,4.9,181.3,IG01,45129,SPL3
05/04/2018,ICG,136370,12,S$,4.9,690.9,IG01,44489,PR06
05/04/2018,ICG,136370,13,S$,0.28,42.0,IG01,43517,NEE
05/04/2018,ICG,136370,14,S$,0.24,180.0,IG01,45489,NEE
05/04/2018,ICG,136370,15,S$,62,186.0,IG01,30023,NN
05/04/2018,ICG,136370,16,S$,4.9,153.37,IG01,43943,SPL2.5
05/04/2018,ICG,136370,17,S$,4.9,152.39,IG01,45127,SPL2.5
05/04/2018,ICG,136370,18,S$,4.9,154.35,IG01,45125,SPL2.5
05/04/2018,ICG,136370,19,S$,4.9,147.98,IG01,43940,SPL2.5
05/04/2018,ICG,136370,20,S$,4.9,351.82,IG01,45128,SPL3
05/04/2018,ICG,136370,21,S$,4.9,360.64,IG01,45132,SPL3
05/04/2018,ICG,136370,22,S$,4.05,4050.0,IG01,10126,MH
02/04/2018,ICG,136371,1,S$,7,1927.8,IK11,46094,PB
09/04/2018,ICG,136372,1,S$,6.8,3400.0,SO05,44935,ML
09/04/2018,ICG,136372,2,S$,6.8,3400.0,SO05,44947,ML
10/04/2018,ICG,136373,1,S$,1.3,390.0,SJ03,10313,PR02
10/04/2018,ICG,136374,1,S$,6.6,28172.1,IA14,43842,PB
10/04/2018,ICG,136374,2,S$,1.5,300.0,IA14,10077,F
10/04/2018,ICG,136374,3,S$,1000,5000.0,IA14,41555,AC
10/04/2018,ICG,136375,1,S$,5,487.5,IK11,46436,PR04
10/04/2018,ICG,136375,2,S$,5,822.0,IK11,46185,PR04
10/04/2018,ICG,136375,3,S$,1.5,150.0,IK11,10077,F
10/04/2018,ICG,136376,1,S$,4.9,150.92,IL09,43936,SPL2
10/04/2018,ICG,136376,2,S$,4.9,303.8,IL09,43943,SPL2.5
10/04/2018,ICG,136376,3,S$,4.9,303.31,IL09,45127,SPL2.5
10/04/2018,ICG,136376,4,S$,7,5785.5,IL09,46094,PB
10/04/2018,ICG,136376,5,S$,4.7,912.27,IL09,45534,P6
10/04/2018,ICG,136377,1,S$,4.05,4050.0,IG01,10126,MH
10/04/2018,ICG,136377,2,S$,4.9,227.36,IG01,45154,SPL3.5
10/04/2018,ICG,136377,3,S$,4.9,220.01,IG01,45152,SPL3.5
10/04/2018,ICG,136377,4,S$,4.9,152.88,IG01,43943,SPL2.5
10/04/2018,ICG,136377,5,S$,4.9,152.88,IG01,45127,SPL2.5
10/04/2018,ICG,136377,6,S$,4.9,150.92,IG01,45126,SPL2.5
10/04/2018,ICG,136377,7,S$,4.9,147.98,IG01,43940,SPL2.5
10/04/2018,ICG,136377,8,S$,4.9,174.44,IG01,45150,SPL3
10/04/2018,ICG,136377,9,S$,4.9,177.38,IG01,45132,SPL3
10/04/2018,ICG,136377,10,S$,4.9,186.2,IG01,45129,SPL3
10/04/2018,ICG,136377,11,S$,4.9,176.89,IG01,45130,SPL3
09/04/2018,ICG,136378,1,S$,4,12000.0,IH03,10126,MH
09/04/2018,ICG,136378,2,S$,270,2700.0,IH03,10128,ML
09/04/2018,ICG,136378,3,S$,270,1350.0,IH03,42598,ML
09/04/2018,ICG,136378,4,S$,6.5,6500.0,IH03,43513,ML
10/04/2018,ICG,136379,1,S$,11.5,4600.0,IK06,45938,NN
10/04/2018,ICG,136379,2,S$,0.9,216.0,IK06,30033,MLS
10/04/2018,ICG,136379,3,S$,0.9,216.0,IK06,10131,MLS
10/04/2018,ICG,136379,4,S$,0.9,216.0,IK06,44116,MLS
10/04/2018,ICG,136379,5,S$,230,460.0,IK06,45080,AS
10/04/2018,ICG,136379,6,S$,230,460.0,IK06,41202,AS
10/04/2018,ICG,136379,7,S$,230,460.0,IK06,41203,AS
10/04/2018,ICG,136379,8,S$,230,460.0,IK06,41204,AS
10/04/2018,ICG,136379,9,S$,230,460.0,IK06,41205,AS
09/04/2018,ICG,136380,1,S$,1,300.0,IT24,46385,NT
09/04/2018,ICG,136380,2,S$,4.9,155.33,IT24,43937,SPL2
09/04/2018,ICG,136380,3,S$,4.9,161.7,IT24,43934,SPL2
09/04/2018,ICG,136380,4,S$,4.9,157.29,IT24,43938,SPL2
09/04/2018,ICG,136380,5,S$,4.9,154.84,IT24,43943,SPL2.5
09/04/2018,ICG,136380,6,S$,4.9,150.43,IT24,45127,SPL2.5
09/04/2018,ICG,136380,7,S$,4.9,161.7,IT24,45126,SPL2.5
09/04/2018,ICG,136380,8,S$,4.9,227.85,IT24,45154,SPL3.5
09/04/2018,ICG,136380,9,S$,4.9,222.95,IT24,45152,SPL3.5
09/04/2018,ICG,136380,10,S$,4.9,228.83,IT24,45153,SPL3.5
09/04/2018,ICG,136380,11,S$,4.9,177.87,IT24,45150,SPL3
09/04/2018,ICG,136380,12,S$,1,300.0,IT24,42300,NT
09/04/2018,ICG,136380,13,S$,4.9,174.44,IT24,45128,SPL3
09/04/2018,ICG,136380,14,S$,4.9,184.73,IT24,45132,SPL3
09/04/2018,ICG,136380,15,S$,4.9,181.79,IT24,45129,SPL3
09/04/2018,ICG,136380,16,S$,62,186.0,IT24,30359,MH
09/04/2018,ICG,136380,17,S$,51,153.0,IT24,30360,MH
09/04/2018,ICG,136380,18,S$,4.1,302.99,IT24,46827,P18
09/04/2018,ICG,136380,19,S$,4.1,273.88,IT24,45912,P18
09/04/2018,ICG,136380,20,S$,4.1,260.76,IT24,45548,P18
09/04/2018,ICG,136380,21,S$,12.1,2904.0,IT24,45938,NN
09/04/2018,ICG,136380,22,S$,2.45,425.08,IT24,10401,PR08
09/04/2018,ICG,136381,1,S$,6.2,200.88,IT26,40176,PN
09/04/2018,ICG,136381,2,S$,16.2,81.0,IT26,40107,MH
09/04/2018,ICG,136381,3,S$,11.7,43.29,IT26,40175,MH
09/04/2018,ICG,136381,4,S$,0.54,54.0,IT26,43520,NEE
09/04/2018,ICG,136381,5,S$,0.28,28.0,IT26,43517,NEE
09/04/2018,ICG,136381,6,S$,0.28,70.0,IT26,43516,NEE
09/04/2018,ICG,136381,7,S$,0.28,70.0,IT26,43518,NEE
09/04/2018,ICG,136381,8,S$,0.24,60.0,IT26,44490,NEE
09/04/2018,ICG,136381,9,S$,0.24,60.0,IT26,45489,NEE
09/04/2018,ICG,136381,10,S$,2.5,260.0,IT26,45934,PR04
09/04/2018,ICG,136381,11,S$,2.5,416.75,IT26,45935,PR05
09/04/2018,ICG,136381,12,S$,12.3,2460.0,IT26,10500,TN
09/04/2018,ICG,136381,13,S$,2.5,1137.25,IT26,45927,PR06
09/04/2018,ICG,136381,14,S$,2.5,1115.75,IT26,45928,PR07
09/04/2018,ICG,136381,15,S$,2.5,781.5,IT26,45929,PR08
09/04/2018,ICG,136381,16,S$,2.5,265.75,IT26,45933,PR10
09/04/2018,ICG,136381,17,S$,2.5,321.5,IT26,46490,PR16
09/04/2018,ICG,136381,18,S$,2.5,267.5,IT26,46491,PR18
09/04/2018,ICG,136381,19,S$,2.5,222.0,IT26,46492,PR20
09/04/2018,ICG,136381,20,S$,2.5,187.0,IT26,46495,PR26
09/04/2018,ICG,136381,21,S$,4.9,156.31,IT26,43934,SPL2
09/04/2018,ICG,136381,22,S$,4.9,155.33,IT26,43938,SPL2
09/04/2018,ICG,136381,23,S$,27,648.0,IT26,40412,WP
09/04/2018,ICG,136381,24,S$,4.9,348.88,IT26,45150,SPL3
09/04/2018,ICG,136381,25,S$,4.9,351.33,IT26,45128,SPL3
09/04/2018,ICG,136381,26,S$,4.9,176.4,IT26,45132,SPL3
09/04/2018,ICG,136381,27,S$,4.9,180.32,IT26,45129,SPL3
09/04/2018,ICG,136381,28,S$,4.9,219.52,IT26,45152,SPL3.5
09/04/2018,ICG,136381,29,S$,4.9,229.81,IT26,45153,SPL3.5
09/04/2018,ICG,136381,30,S$,1,250.0,IT26,46638,PETS
09/04/2018,ICG,136381,31,S$,1,250.0,IT26,46757,PETS
09/04/2018,ICG,136381,32,S$,2.15,2150.0,IT26,40191,CNO
09/04/2018,ICG,136381,33,S$,89.3,267.9,IT26,40106,MH
09/04/2018,ICG,136381,34,S$,62,186.0,IT26,30359,MH
09/04/2018,ICG,136381,35,S$,51,255.0,IT26,30360,MH
12/04/2018,ICG,136382,1,S$,1.5,75.0,IN04,10077,F
12/04/2018,ICG,136383,1,S$,105,735.0,IA091,41535,AST
12/04/2018,ICG,136384,1,S$,70,1540.0,IJ01,45473,SP
12/04/2018,ICG,136384,2,S$,26.8,1608.0,IJ01,45471,SP
12/04/2018,ICG,136384,3,S$,24,1008.0,IJ01,45470,SP
12/04/2018,ICG,136384,4,S$,21.6,777.6,IJ01,45469,SP
12/04/2018,ICG,136384,5,S$,21.1,886.2,IJ01,45468,SP
12/04/2018,ICG,136384,6,S$,21.1,379.8,IJ01,46207,SP
12/04/2018,ICG,136384,7,S$,48,192.0,IJ01,45564,SP
12/04/2018,ICG,136385,1,S$,110,220.0,IT09,41535,AST
12/04/2018,ICG,136385,2,S$,230,460.0,IT09,41203,AS
12/04/2018,ICG,136385,3,S$,230,690.0,IT09,41204,AS
12/04/2018,ICG,136385,4,S$,230,690.0,IT09,41205,AS
12/04/2018,ICG,136386,1,S$,29,696.0,IK11,10006,BN
12/04/2018,ICG,136386,2,S$,29,696.0,IK11,10009,BN
12/04/2018,ICG,136386,3,S$,29,696.0,IK11,10008,BN
12/04/2018,ICG,136386,4,S$,0.7,70.0,IK11,43519,NEE
12/04/2018,ICG,136386,5,S$,0.35,35.0,IK11,43514,NEE
12/04/2018,ICG,136386,6,S$,0.35,70.0,IK11,43515,NEE
12/04/2018,ICG,136387,1,S$,0,4050.0,IG01,10126,MH
12/04/2018,ICG,136387,2,S$,230,230.0,IG01,41203,AS
12/04/2018,ICG,136387,3,S$,230,460.0,IG01,41204,AS
12/04/2018,ICG,136387,4,S$,6.7,3262.9,IG01,45561,M014
12/04/2018,ICG,136387,5,S$,8.5,612.0,IG01,45647,M028
12/04/2018,ICG,136387,6,S$,7.6,1140.0,IG01,45646,M028
12/04/2018,ICG,136387,7,S$,9.2,736.0,IG01,44782,NN
12/04/2018,ICG,136387,8,S$,4.9,483.63,IG01,30195,PR04
12/04/2018,ICG,136387,9,S$,2.45,390.53,IG01,30262,PR04
12/04/2018,ICG,136387,10,S$,2.45,403.03,IG01,10379,PR05
12/04/2018,ICG,136387,11,S$,2.45,447.86,IG01,10401,PR08
12/04/2018,ICG,136387,12,S$,230,460.0,IG01,45080,AS
12/04/2018,ICG,136388,1,S$,27,648.0,IY03,40412,WP
12/04/2018,ICG,136388,2,S$,1.5,75.0,IY03,10077,F
12/04/2018,ICG,136388,3,S$,0.08,450.0,IY03,10074,F
12/04/2018,ICG,136388,4,S$,0.06,288.0,IY03,10631,F
12/04/2018,ICG,136389,1,S$,5.1,510.0,IA14,42566,SPL1.5
12/04/2018,ICG,136389,2,S$,6.6,13901.58,IA14,43842,PB
12/04/2018,ICG,136389,3,S$,0.08,2250.0,IA14,41103,F
12/04/2018,ICG,136389,4,S$,4.9,2161.39,IA14,45677,PR10
12/04/2018,ICG,136390,1,S$,29,870.0,IP02,10008,BN
12/04/2018,ICG,136390,2,S$,4.9,227.85,IP02,45151,SPL3.5
12/04/2018,ICG,136390,3,S$,4.9,229.32,IP02,45153,SPL3.5
12/04/2018,ICG,136390,4,S$,2.55,464.87,IP02,10401,PR08
12/04/2018,ICG,136390,5,S$,2.55,473.79,IP02,43837,PR12
12/04/2018,ICG,136390,6,S$,2.55,615.32,IP02,40246,PR16
12/04/2018,ICG,136390,7,S$,2.55,238.17,IP02,44591,PR20
12/04/2018,ICG,136390,8,S$,4.9,220.99,IP02,45152,SPL3.5
12/04/2018,ICG,136390,9,S$,29,145.0,IP02,10011,BN
12/04/2018,ICG,136390,10,S$,2.55,385.31,IP02,30262,PR04
12/04/2018,ICG,136390,11,S$,2.55,543.41,IP02,10379,PR05
12/04/2018,ICG,136390,12,S$,2.55,521.73,IP02,43839,PR06
12/04/2018,ICG,136390,13,S$,2.55,542.13,IP02,43838,PR10
12/04/2018,ICG,136390,14,S$,4.9,151.9,IP02,43943,SPL2.5
12/04/2018,ICG,136390,15,S$,4.9,303.8,IP02,45127,SPL2.5
12/04/2018,ICG,136390,16,S$,4.9,226.38,IP02,45154,SPL3.5
12/04/2018,ICG,136391,1,S$,12,22800.0,MC09,10500,TN
12/04/2018,ICG,136391,2,S$,26.3,52.6,MC09,44895,NMCN
12/04/2018,ICG,136391,3,S$,31.1,311.0,MC09,44237,NMCN
12/04/2018,ICG,136391,4,S$,58.3,58.3,MC09,44241,NMCN
12/04/2018,ICG,136391,5,S$,49,245.0,MC09,44240,NMCN
12/04/2018,ICG,136391,6,S$,3.2,860.8,MC09,40724,PPDR
12/04/2018,ICG,136391,7,S$,3.2,592.0,MC09,40860,PPDR
12/04/2018,ICG,136391,8,S$,4.9,230.79,MC09,45154,SPL3.5
12/04/2018,ICG,136391,9,S$,4.9,221.48,MC09,45152,SPL3.5
12/04/2018,ICG,136391,10,S$,4.9,220.99,MC09,45260,SPL3.5
12/04/2018,ICG,136391,11,S$,4.9,808.5,MC09,30195,PR04
12/04/2018,ICG,136391,12,S$,29,290.0,MC09,10006,BN
12/04/2018,ICG,136391,13,S$,29,290.0,MC09,10008,BN
12/04/2018,ICG,136392,1,S$,23.3,699.0,IT04,45470,SP
12/04/2018,ICG,136392,2,S$,26,780.0,IT04,45471,SP
12/04/2018,ICG,136392,3,S$,7,3465.0,IT04,46094,PB
12/04/2018,ICG,136394,1,S$,0,0.0,IP03,30360,MH
12/04/2018,ICG,136394,2,S$,0,0.0,IP03,30395,HK
12/04/2018,ICG,136395,1,S$,0.39,1950.0,IP03,43520,NEE
12/04/2018,ICG,136395,2,S$,0.25,1250.0,IP03,43514,NEE
12/04/2018,ICG,136395,3,S$,0.25,1250.0,IP03,43515,NEE
12/04/2018,ICG,136395,4,S$,0.17,1680.0,IP03,43516,NEE
12/04/2018,ICG,136395,5,S$,0.17,1680.0,IP03,43517,NEE
12/04/2018,ICG,136395,6,S$,0.17,510.0,IP03,43518,NEE
12/04/2018,ICG,136395,7,S$,0.13,378.0,IP03,44490,NEE
12/04/2018,ICG,136395,8,S$,0.13,378.0,IP03,45489,NEE
12/04/2018,ICG,136395,9,S$,0.13,630.0,IP03,45488,NEE
18/04/2018,ICG,136396,1,S$,6.8,340.0,IZ01,45569,M023
18/04/2018,ICG,136396,2,S$,10.2,765.0,IZ01,45575,M028
18/04/2018,ICG,136396,3,S$,7.3,255.5,IZ01,45641,M023
18/04/2018,ICG,136396,4,S$,29,580.0,IZ01,10008,BN
18/04/2018,ICG,136396,5,S$,29,580.0,IZ01,10009,BN
18/04/2018,ICG,136396,6,S$,29,580.0,IZ01,10006,BN
18/04/2018,ICG,136396,7,S$,29,580.0,IZ01,10012,BN
18/04/2018,ICG,136396,8,S$,29,580.0,IZ01,10010,BN
18/04/2018,ICG,136396,9,S$,29,580.0,IZ01,10011,BN
19/04/2018,ICG,136397,1,USD$,1.94,7317.23,IP06,43558,PPDRW
19/04/2018,ICG,136397,2,USD$,1.94,8084.77,IP06,43559,PPDRW
19/04/2018,ICG,136397,3,USD$,2.03,2114.96,IP06,30354,PMNR
19/04/2018,ICG,136398,1,USD$,1.99,28146.82,IT22,30353,PMNR
19/04/2018,ICG,136398,2,USD$,1.99,8293.14,IT22,30354,PMNR
20/04/2018,ICG,136399,1,S$,2.9,435.0,SI01,43730,F
19/04/2018,ICG,136400,1,S$,72,288.0,IN04,45473,SP
19/04/2018,ICG,136400,2,S$,24.8,148.8,IN04,45470,SP
19/04/2018,ICG,136400,3,S$,4.9,704.62,IN04,44489,PR06
19/04/2018,ICG,136400,4,S$,1.5,150.0,IN04,10077,F
19/04/2018,ICG,136401,1,S$,2.5,163.75,IC04,43837,PR12
19/04/2018,ICG,136401,2,S$,110,110.0,IC04,41535,AST
19/04/2018,ICG,136402,1,S$,7.2,1080.0,IG01,45569,M023
19/04/2018,ICG,136402,2,S$,29,580.0,IG01,10008,BN
19/04/2018,ICG,136402,3,S$,29,377.0,IG01,10009,BN
19/04/2018,ICG,136402,4,S$,4.5,583.2,IG01,45540,P9
19/04/2018,ICG,136402,5,S$,4.3,577.49,IG01,45543,P12
19/04/2018,ICG,136402,6,S$,4.1,649.44,IG01,45547,P15
19/04/2018,ICG,136402,7,S$,260,1300.0,IG01,42100,ML
19/04/2018,ICG,136402,8,S$,230,690.0,IG01,41204,AS
19/04/2018,ICG,136402,9,S$,7.1,355.0,IG01,43173,M023
19/04/2018,ICG,136402,10,S$,8.6,860.0,IG01,45642,M028
19/04/2018,ICG,136402,11,S$,29,435.0,IG01,10006,BN
19/04/2018,ICG,136403,1,S$,4.9,314.58,IL09,45125,SPL2.5
19/04/2018,ICG,136403,2,S$,2.45,733.29,IL09,10401,PR08
19/04/2018,ICG,136403,3,S$,4.5,329.85,IL09,45538,P9
19/04/2018,ICG,136403,4,S$,4.5,290.25,IL09,45540,P9
19/04/2018,ICG,136403,5,S$,3.1,997.58,IL09,40728,PPDR
19/04/2018,ICG,136404,1,S$,6.6,11629.2,IA07,40373,PB
19/04/2018,ICG,136404,2,S$,4.9,4975.46,IA07,40016,PR12
19/04/2018,ICG,136404,3,S$,0.08,1125.0,IA07,30080,F
19/04/2018,ICG,136404,4,S$,4.9,224.42,IA07,45260,SPL3.5
19/04/2018,ICG,136404,5,S$,5.3,265.0,IA07,44041,PETB
19/04/2018,ICG,136405,1,S$,105,105.0,IY03,41906,AST
19/04/2018,ICG,136405,2,S$,0.85,680.0,IY03,10076,F
19/04/2018,ICG,136405,3,S$,0.48,96.0,IY03,10075,F
19/04/2018,ICG,136405,4,S$,0.08,225.0,IY03,41103,F
19/04/2018,ICG,136405,5,S$,3.1,147.56,IY03,40726,PPDR
19/04/2018,ICG,136405,6,S$,3.1,388.43,IY03,30053,PPDR
19/04/2018,ICG,136405,7,S$,3.1,791.12,IY03,40728,PPDR
19/04/2018,ICG,136405,8,S$,3.1,275.28,IY03,10458,PPDR
19/04/2018,ICG,136405,9,S$,0.54,54.0,IY03,43520,NEE
19/04/2018,ICG,136405,10,S$,0.7,70.0,IY03,43519,NEE
19/04/2018,ICG,136405,11,S$,1.5,300.0,IY03,10077,F
20/04/2018,ICG,136406,1,S$,4.1,1136.52,IT24,46621,P48
20/04/2018,ICG,136406,2,S$,5.1,253.98,IT24,45532,P6
20/04/2018,ICG,136406,3,S$,4.7,321.48,IT24,45535,P6
20/04/2018,ICG,136406,4,S$,4.3,359.91,IT24,45719,P12
20/04/2018,ICG,136406,5,S$,4.1,261.58,IT24,45545,P15
20/04/2018,ICG,136406,6,S$,4.1,213.2,IT24,45547,P15
20/04/2018,ICG,136406,7,S$,49.68,1043.28,IT24,45832,PN
20/04/2018,ICG,136407,1,S$,2.5,572.5,IT26,45927,PR06
20/04/2018,ICG,136407,2,S$,0.24,192.0,IT26,44490,NEE
20/04/2018,ICG,136407,3,S$,0,0.0,IT26,45928,PR07
20/04/2018,ICG,136407,4,S$,0,0.0,IT26,46490,PR16
20/04/2018,ICG,136407,5,S$,0,0.0,IT26,44953,FL
20/04/2018,ICG,136407,6,S$,4.1,272.65,IT26,45912,P18
20/04/2018,ICG,136407,7,S$,0,0.0,IT26,40191,CNO
20/04/2018,ICG,136407,8,S$,6.9,345.0,IT26,42263,M020
20/04/2018,ICG,136407,9,S$,0.35,70.0,IT26,43514,NEE
20/04/2018,ICG,136407,10,S$,0.35,70.0,IT26,43515,NEE
21/04/2018,ICG,136408,1,S$,1.5,900.0,IA14,10077,F
21/04/2018,ICG,136408,2,S$,48,1440.0,IA14,44777,M080
21/04/2018,ICG,136408,3,S$,4.9,1780.17,IA14,45132,SPL3
21/04/2018,ICG,136408,4,S$,0.08,1125.0,IA14,41103,F
21/04/2018,ICG,136409,1,S$,14.2,4793.92,IK11,45368,M020P
21/04/2018,ICG,136409,2,S$,0.06,528.0,IK11,10631,F
21/04/2018,ICG,136409,3,S$,1.5,300.0,IK11,10077,F
21/04/2018,ICG,136409,4,S$,39.5,79.0,IK11,46680,BSK
21/04/2018,ICG,136409,5,S$,91.8,183.6,IK11,46650,PN
21/04/2018,ICG,136409,6,S$,5,2535.5,IK11,30193,PR05
21/04/2018,ICG,136409,7,S$,3.1,1532.95,IK11,40726,PPDR
21/04/2018,ICG,136409,8,S$,1,300.0,IK11,10210,NT
21/04/2018,ICG,136409,9,S$,1,300.0,IK11,10641,NT
21/04/2018,ICG,136409,10,S$,1,302.0,IK11,46192,NT
21/04/2018,ICG,136409,11,S$,5.8,2900.0,IK11,46160,MLS
21/04/2018,ICG,136409,12,S$,12.7,24384.0,IK11,43709,M020P
21/04/2018,ICG,136409,13,S$,115,230.0,IK11,43929,PN
21/04/2018,ICG,136409,14,S$,5,514.0,IK11,47048,SPL3
21/04/2018,ICG,136409,15,S$,5,511.5,IK11,47045,SPL3
21/04/2018,ICG,136409,16,S$,5,516.5,IK11,47046,SPL3
21/04/2018,ICG,136409,17,S$,5,513.0,IK11,47049,SPL3
21/04/2018,ICG,136409,18,S$,5,510.0,IK11,47047,SPL3
21/04/2018,ICG,136409,19,S$,5,5129.5,IK11,47040,PR05
21/04/2018,ICG,136409,20,S$,3.1,1509.7,IK11,40727,PPDR
23/04/2018,ICG,136410,1,S$,4,24000.0,IH03,10126,MH
23/04/2018,ICG,136410,2,S$,5.2,3120.0,IH03,46792,CS
23/04/2018,ICG,136410,3,S$,6.5,3250.0,IH03,43513,ML
24/04/2018,ICG,136411,1,S$,6.5,12187.5,IA14,41371,PB
24/04/2018,ICG,136411,2,S$,1.5,750.0,IA14,10077,F
24/04/2018,ICG,136412,1,S$,7.5,3172.5,IK11,30066,BR
24/04/2018,ICG,136412,2,S$,7.5,3795.0,IK11,40035,BR
24/04/2018,ICG,136412,3,S$,11.8,35046.0,IK11,47054,M020P
24/04/2018,ICG,136412,4,S$,12.7,5842.0,IK11,47038,M020P
24/04/2018,ICG,136412,5,S$,12.7,10160.0,IK11,43709,M020P
24/04/2018,ICG,136413,1,S$,4.2,1033.2,IB03,47069,PPDRW
24/04/2018,ICG,136414,1,S$,4.2,688.8,IY03,47069,PPDRW
24/04/2018,ICG,136414,2,S$,4.2,714.0,IY03,47070,PPDRW
24/04/2018,ICG,136414,3,S$,29,406.0,IY03,10008,BN
24/04/2018,ICG,136414,4,S$,29,406.0,IY03,10009,BN
24/04/2018,ICG,136414,5,S$,29,145.0,IY03,10010,BN
24/04/2018,ICG,136414,6,S$,29,290.0,IY03,10011,BN
24/04/2018,ICG,136414,7,S$,29,145.0,IY03,10012,BN
26/04/2018,ICG,136415,1,S$,78,13650.0,IT19,44776,WN
26/04/2018,ICG,136416,1,S$,4.9,8821.96,IA14,45677,PR10
26/04/2018,ICG,136416,2,S$,5.3,1060.0,IA14,42395,PETB
26/04/2018,ICG,136416,3,S$,4.2,504.0,IA14,47067,PPDRW
26/04/2018,ICG,136416,4,S$,32,1920.0,IA14,46162,LL
26/04/2018,ICG,136416,5,S$,1.5,75.0,IA14,10077,F
26/04/2018,ICG,136417,1,S$,0,35640.0,IA07,10126,MH
26/04/2018,ICG,136417,2,S$,4.9,2305.45,IA07,44489,PR06
26/04/2018,ICG,136417,3,S$,4.9,220.99,IA07,45152,SPL3.5
26/04/2018,ICG,136418,1,S$,3.1,402.07,IY03,30053,PPDR
26/04/2018,ICG,136418,2,S$,52,1560.0,IY03,10322,M070
26/04/2018,ICG,136418,3,S$,1.5,75.0,IY03,10077,F
26/04/2018,ICG,136418,4,S$,105,315.0,IY03,41533,AST
26/04/2018,ICG,136418,5,S$,105,315.0,IY03,41534,AST
27/04/2018,ICG,136419,1,S$,6.6,2421.54,IZ01,43972,PB
27/04/2018,ICG,136419,2,S$,105,2100.0,IZ01,41534,AST
27/04/2018,ICG,136419,3,S$,105,840.0,IZ01,41532,AST
27/04/2018,ICG,136419,4,S$,4.7,611.47,IZ01,45533,P6
27/04/2018,ICG,136419,5,S$,6.5,357.5,IZ01,45570,M023
27/04/2018,ICG,136419,6,S$,7.2,259.2,IZ01,42095,M025
27/04/2018,ICG,136419,7,S$,7.16,358.0,IZ01,45364,M028
27/04/2018,ICG,136419,8,S$,31,186.0,IZ01,46892,PN
27/04/2018,ICG,136419,9,S$,6.6,248.16,IZ01,41371,PB
27/04/2018,ICG,136420,1,S$,6.8,6800.0,SO05,44935,ML
27/04/2018,ICG,136420,2,S$,6.8,6800.0,SO05,44947,ML
30/04/2018,ICG,136422,1,S$,11.8,50881.6,IK11,47056,M020P
28/04/2018,ICG,136423,1,S$,3.75,2625.0,IP03,45031,PTIMR
28/04/2018,ICG,136423,2,S$,4.57,18885.53,IP03,40783,PTIMR
28/04/2018,ICG,136423,3,S$,4.24,7854.6,IP03,40788,PRSIMR
